start_ts,end_ts,duration,program
1388047831,1388048656,825,iTerm
1388058407,1388060956,2549,iTerm
1388084160,1388084176,16,iTerm
1388099627,1388099640,13,iTerm
1388101680,1388101876,196,iTerm
1388103844,1388106811,2967,iTerm
1388135071,1388135295,224,iTerm
1388136540,1388140727,4187,iTerm
1388159011,1388164995,5984,iTerm
1388222371,1388222431,60,iTerm
1388231700,1388231717,17,iTerm
1388239667,1388243175,3508,iTerm
1388245531,1388245560,29,iTerm
1388248832,1388248847,15,iTerm
1388255100,1388257515,2415,iTerm
1388265332,1388265360,28,iTerm
1388266652,1388271647,4995,iTerm
1388309567,1388311860,2293,iTerm
1388314411,1388316287,1876,iTerm
1388317292,1388321460,4168,iTerm
1388324820,1388330235,5415,iTerm
1388332140,1388335667,3527,iTerm
1388336700,1388346032,9332,iTerm
1388350951,1388351760,809,iTerm
1388352796,1388355152,2356,iTerm
1388357027,1388358300,1273,iTerm
1388412780,1388412811,31,iTerm
1388419096,1388423987,4891,iTerm
1388432768,1388432783,15,iTerm
1388437411,1388439480,2069,iTerm
1388440500,1388447820,7320,iTerm
1388482847,1388482935,88,iTerm
1388485907,1388485980,73,iTerm
1388491696,1388491740,44,iTerm
1388501671,1388511212,9541,iTerm
1388518020,1388518560,540,iTerm
1388521187,1388522419,1232,iTerm
1388523691,1388524007,316,iTerm
1388525567,1388525807,240,iTerm
1388527029,1388533756,6727,iTerm
1379176380,1379179007,2627,All Programs
1379180100,1379180131,31,All Programs
1379187180,1379192220,5040,All Programs
1379193984,1379194481,497,All Programs
1379195700,1379203200,7500,All Programs
1379203200,1379207216,4016,All Programs
1379229480,1379230750,1270,All Programs
1379232985,1379233167,182,All Programs
1379235180,1379239125,3945,All Programs
1379240771,1379248755,7984,All Programs
1379254947,1379255068,121,All Programs
1379262003,1379262895,892,All Programs
1379266680,1379269468,2788,All Programs
1379270866,1379273909,3043,All Programs
1379277669,1379277903,234,All Programs
1379281016,1379281388,372,All Programs
1379282658,1379283030,372,All Programs
1379312202,1379312346,144,All Programs
1379313660,1379313746,86,All Programs
1379346949,1379348840,1891,All Programs
1379359416,1379371021,11605,All Programs
1379398609,1379398771,162,All Programs
1379402379,1379402471,92,All Programs
1379436135,1379436451,316,All Programs
1379438106,1379444885,6779,All Programs
1379448957,1379454267,5310,All Programs
1379455431,1379455726,295,All Programs
1379484531,1379484692,161,All Programs
1379485850,1379485954,104,All Programs
1379506972,1379510070,3098,All Programs
1379524171,1379529973,5802,All Programs
1379535201,1379539798,4597,All Programs
1379541480,1379541850,370,All Programs
1379573785,1379574115,330,All Programs
1379575200,1379575313,113,All Programs
1379578560,1379580309,1749,All Programs
1379605879,1379612633,6754,All Programs
1379615880,1379617006,1126,All Programs
1379619180,1379624356,5176,All Programs
1379658262,1379658451,189,All Programs
1379662700,1379664676,1976,All Programs
1379667891,1379670281,2390,All Programs
1379683603,1379683996,393,All Programs
1379685637,1379685780,143,All Programs
1379699009,1379700526,1517,All Programs
1379703920,1379708175,4255,All Programs
1379710249,1379710477,228,All Programs
1379711919,1379711980,61,All Programs
1379714836,1379714964,128,All Programs
1379716646,1379717446,800,All Programs
1379752200,1379753036,836,All Programs
1379757960,1379759723,1763,All Programs
1379761549,1379766106,4557,All Programs
1379767448,1379768070,622,All Programs
1379770743,1379773703,2960,All Programs
1379806715,1379807235,520,All Programs
1379840545,1379840687,142,All Programs
1379843820,1379846616,2796,All Programs
1379848347,1379851726,3379,All Programs
1379853138,1379860790,7652,All Programs
1379868540,1379869240,700,All Programs
1379871815,1379875823,4008,All Programs
1379880223,1379882594,2371,All Programs
1379885744,1379886466,722,All Programs
1379887560,1379887876,316,All Programs
1379917009,1379917127,118,All Programs
1379925780,1379926095,315,All Programs
1379951121,1379952331,1210,All Programs
1379957233,1379965276,8043,All Programs
1379968688,1379969600,912,All Programs
1379973401,1379973749,348,All Programs
1380003422,1380003586,164,All Programs
1380006839,1380007355,516,All Programs
1380036363,1380040246,3883,All Programs
1380042671,1380057511,14840,All Programs
1380058820,1380059026,206,All Programs
1380060197,1380061187,990,All Programs
1380089820,1380089987,167,All Programs
1380124725,1380132117,7392,All Programs
1380135300,1380141706,6406,All Programs
1380143470,1380147571,4101,All Programs
1380176210,1380176895,685,All Programs
1380181469,1380184515,3046,All Programs
1380214924,1380216602,1678,All Programs
1380224079,1380232517,8438,All Programs
1380235427,1380235442,15,All Programs
1380268297,1380268429,132,All Programs
1380269609,1380269716,107,All Programs
1380271227,1380272220,993,All Programs
1380273906,1380274139,233,All Programs
1380275460,1380275812,352,All Programs
1380289680,1380303401,13721,All Programs
1380307854,1380314516,6662,All Programs
1380318000,1380318496,496,All Programs
1380319499,1380319951,452,All Programs
1380321782,1380326260,4478,All Programs
1380357624,1380360433,2809,All Programs
1380362843,1380363597,754,All Programs
1380365460,1380378364,12904,All Programs
1380396445,1380399167,2722,All Programs
1380400331,1380400394,63,All Programs
1380401995,1380402157,162,All Programs
1380403732,1380404565,833,All Programs
1380408762,1380412800,4038,All Programs
1380412800,1380414960,2160,All Programs
1380446690,1380447922,1232,All Programs
1380452564,1380458282,5718,All Programs
1380460050,1380460545,495,All Programs
1380463470,1380463559,89,All Programs
1380467640,1380468364,724,All Programs
1380474868,1380476180,1312,All Programs
1380478981,1380479405,424,All Programs
1380481440,1380481602,162,All Programs
1380483233,1380484859,1626,All Programs
1380488040,1380488571,531,All Programs
1380490081,1380490672,591,All Programs
1380494100,1380494760,660,All Programs
1380522080,1380522151,71,All Programs
1380555995,1380557131,1136,All Programs
1380561917,1380565206,3289,All Programs
1380569627,1380570746,1119,All Programs
1380572187,1380572597,410,All Programs
1380574077,1380578658,4581,All Programs
1380607724,1380607866,142,All Programs
1380608901,1380608963,62,All Programs
1380611823,1380611936,113,All Programs
1380646560,1380648001,1441,All Programs
1380657273,1380657525,252,All Programs
1380660366,1380660788,422,All Programs
1380662318,1380665417,3099,All Programs
1380695460,1380695614,154,All Programs
1380696656,1380696753,97,All Programs
1380715406,1380717180,1774,All Programs
1380718500,1380719917,1417,All Programs
1380733952,1380744813,10861,All Programs
1380747127,1380755801,8674,All Programs
1380788442,1380791390,2948,All Programs
1380796740,1380797757,1017,All Programs
1380801720,1380803686,1966,All Programs
1380824075,1380824372,297,All Programs
1380828291,1380828974,683,All Programs
1380830794,1380831429,635,All Programs
1380833647,1380834214,567,All Programs
1380835891,1380835991,100,All Programs
1380867881,1380868471,590,All Programs
1380874894,1380877099,2205,All Programs
1380880059,1380880230,171,All Programs
1380890839,1380891137,298,All Programs
1380904427,1380906946,2519,All Programs
1380908523,1380913134,4611,All Programs
1380914161,1380914387,226,All Programs
1380916920,1380917940,1020,All Programs
1380920340,1380920856,516,All Programs
1380922497,1380922672,175,All Programs
1380925440,1380925660,220,All Programs
1380963377,1380971890,8513,All Programs
1380980665,1380980915,250,All Programs
1380983946,1380984524,578,All Programs
1380987437,1380996986,9549,All Programs
1381000747,1381005029,4282,All Programs
1381008103,1381008625,522,All Programs
1381011269,1381011611,342,All Programs
1381014299,1381014787,488,All Programs
1381048318,1381050277,1959,All Programs
1381054713,1381055415,702,All Programs
1381058870,1381071741,12871,All Programs
1381073310,1381075176,1866,All Programs
1381077623,1381077879,256,All Programs
1381083186,1381091776,8590,All Programs
1381094610,1381095346,736,All Programs
1381126117,1381127523,1406,All Programs
1381160817,1381161579,762,All Programs
1381167737,1381176343,8606,All Programs
1381177492,1381177557,65,All Programs
1381183021,1381183578,557,All Programs
1381215408,1381215871,463,All Programs
1381216911,1381217044,133,All Programs
1381218084,1381218764,680,All Programs
1381222620,1381226016,3396,All Programs
1381250605,1381251450,845,All Programs
1381252851,1381257675,4824,All Programs
1381259814,1381263389,3575,All Programs
1381265211,1381267028,1817,All Programs
1381270164,1381270607,443,All Programs
1381298926,1381299166,240,All Programs
1381300282,1381301124,842,All Programs
1381302620,1381302871,251,All Programs
1381315980,1381319027,3047,All Programs
1381321560,1381327440,5880,All Programs
1381328775,1381334460,5685,All Programs
1381335780,1381340806,5026,All Programs
1381347377,1381349460,2083,All Programs
1381353410,1381354360,950,All Programs
1381385338,1381385444,106,All Programs
1381388652,1381389034,382,All Programs
1381391462,1381394791,3329,All Programs
1381419165,1381420048,883,All Programs
1381422562,1381423001,439,All Programs
1381424677,1381427476,2799,All Programs
1381431685,1381437089,5404,All Programs
1381441985,1381442144,159,All Programs
1381474198,1381474373,175,All Programs
1381480080,1381483008,2928,All Programs
1381484605,1381485842,1237,All Programs
1381499941,1381509288,9347,All Programs
1381511940,1381518582,6642,All Programs
1381522399,1381522546,147,All Programs
1381524000,1381524211,211,All Programs
1381525526,1381528380,2854,All Programs
1381531680,1381531771,91,All Programs
1381565517,1381566450,933,All Programs
1381569969,1381570174,205,All Programs
1381573704,1381574840,1136,All Programs
1381576500,1381580257,3757,All Programs
1381581597,1381585359,3762,All Programs
1381607243,1381608840,1597,All Programs
1381610998,1381611451,453,All Programs
1381612939,1381613491,552,All Programs
1381616648,1381616980,332,All Programs
1381618584,1381619731,1147,All Programs
1381654969,1381656331,1362,All Programs
1381664304,1381668481,4177,All Programs
1381670798,1381676640,5842,All Programs
1381682861,1381692916,10055,All Programs
1381695808,1381695840,32,All Programs
1381699552,1381700040,488,All Programs
1381701216,1381701420,204,All Programs
1381731398,1381731431,33,All Programs
1381734600,1381734615,15,All Programs
1381752448,1381754086,1638,All Programs
1381758120,1381758376,256,All Programs
1381765241,1381782000,16759,All Programs
1381784010,1381784056,46,All Programs
1381787951,1381788420,469,All Programs
1381817675,1381817791,116,All Programs
1381821247,1381821495,248,All Programs
1381838353,1381840306,1953,All Programs
1381843860,1381844355,495,All Programs
1381855694,1381857676,1982,All Programs
1381864473,1381868055,3582,All Programs
1381870710,1381870786,76,All Programs
1381873740,1381875766,2026,All Programs
1381908987,1381909650,663,All Programs
1381911736,1381912066,330,All Programs
1381915099,1381921531,6432,All Programs
1381926999,1381927863,864,All Programs
1381938000,1381947015,9015,All Programs
1381949955,1381955055,5100,All Programs
1381956835,1381957995,1160,All Programs
1381960306,1381960323,17,All Programs
1381962000,1381962480,480,All Programs
1381992511,1381992975,464,All Programs
1381998741,1382000056,1315,All Programs
1382009805,1382010180,375,All Programs
1382016934,1382020257,3323,All Programs
1382029306,1382029395,89,All Programs
1382033743,1382036415,2672,All Programs
1382039322,1382044843,5521,All Programs
1382047339,1382048191,852,All Programs
1382077464,1382077920,456,All Programs
1382083572,1382088315,4743,All Programs
1382107454,1382109136,1682,All Programs
1382116961,1382118180,1219,All Programs
1382120729,1382122126,1397,All Programs
1382124826,1382132760,7934,All Programs
1382135584,1382135687,103,All Programs
1382170174,1382171217,1043,All Programs
1382174040,1382174202,162,All Programs
1382176164,1382176455,291,All Programs
1382179316,1382183340,4024,All Programs
1382185360,1382185600,240,All Programs
1382187590,1382197786,10196,All Programs
1382204649,1382206171,1522,All Programs
1382209425,1382212738,3313,All Programs
1382214720,1382215217,497,All Programs
1382219083,1382219520,437,All Programs
1382220780,1382221436,656,All Programs
1382225940,1382226076,136,All Programs
1382257380,1382258355,975,All Programs
1382259810,1382261073,1263,All Programs
1382267391,1382268136,745,All Programs
1382270797,1382279620,8823,All Programs
1382281825,1382281951,126,All Programs
1382293952,1382296210,2258,All Programs
1382299019,1382302200,3181,All Programs
1382303983,1382304600,617,All Programs
1382306128,1382306161,33,All Programs
1382313421,1382313600,179,All Programs
1382313600,1382313856,256,All Programs
1382342592,1382344606,2014,All Programs
1382348700,1382353951,5251,All Programs
1382359097,1382370571,11474,All Programs
1382372665,1382372806,141,All Programs
1382374020,1382379586,5566,All Programs
1382385060,1382385826,766,All Programs
1382391780,1382391960,180,All Programs
1382394749,1382395954,1205,All Programs
1382429268,1382432340,3072,All Programs
1382434568,1382442406,7838,All Programs
1382448360,1382451900,3540,All Programs
1382459680,1382459955,275,All Programs
1382466881,1382467260,379,All Programs
1382470000,1382470140,140,All Programs
1382471949,1382474566,2617,All Programs
1382478026,1382479861,1835,All Programs
1382481362,1382481436,74,All Programs
1382483008,1382483280,272,All Programs
1382485440,1382486400,960,All Programs
1382486400,1382487450,1050,All Programs
1382514967,1382520256,5289,All Programs
1382523632,1382535556,11924,All Programs
1382537116,1382537176,60,All Programs
1382539459,1382540100,641,All Programs
1382542172,1382542205,33,All Programs
1382549520,1382550615,1095,All Programs
1382554239,1382554711,472,All Programs
1382556414,1382557291,877,All Programs
1382561306,1382562586,1280,All Programs
1382565061,1382565420,359,All Programs
1382566727,1382566951,224,All Programs
1382598034,1382598255,221,All Programs
1382599500,1382599516,16,All Programs
1382603400,1382603491,91,All Programs
1382606846,1382610228,3382,All Programs
1382689381,1382691796,2415,All Programs
1382696142,1382697480,1338,All Programs
1382719310,1382725787,6477,All Programs
1382729520,1382729867,347,All Programs
1382733481,1382737051,3570,All Programs
1382740092,1382741520,1428,All Programs
1382778857,1382780926,2069,All Programs
1382782200,1382782351,151,All Programs
1382795569,1382816731,21162,All Programs
1382821200,1382827547,6347,All Programs
1382862003,1382867899,5896,All Programs
1382872867,1382872920,53,All Programs
1382883381,1382884600,1219,All Programs
1382906459,1382912466,6007,All Programs
1382913842,1382914052,210,All Programs
1382920355,1382920411,56,All Programs
1382926851,1382926901,50,All Programs
1382933347,1382933438,91,All Programs
1382939857,1382939932,75,All Programs
1382946353,1382946428,75,All Programs
1382951692,1382951814,122,All Programs
1382954012,1382954088,76,All Programs
1382996039,1383000344,4305,All Programs
1383034136,1383034340,204,All Programs
1383043067,1383043153,86,All Programs
1383069536,1383073193,3657,All Programs
1383074441,1383075044,603,All Programs
1383078273,1383080900,2627,All Programs
1383082416,1383082971,555,All Programs
1383084164,1383084628,464,All Programs
1383086453,1383086849,396,All Programs
1383087944,1383088184,240,All Programs
1383091747,1383091828,81,All Programs
1383095400,1383095490,90,All Programs
1383099070,1383099152,82,All Programs
1383102732,1383102814,82,All Programs
1383106396,1383106476,80,All Programs
1383110056,1383110138,82,All Programs
1383113719,1383113800,81,All Programs
1383117381,1383117462,81,All Programs
1383121044,1383122584,1540,All Programs
1383125792,1383127511,1719,All Programs
1383152147,1383153879,1732,All Programs
1383157696,1383158112,416,All Programs
1383163288,1383163547,259,All Programs
1383164658,1383166402,1744,All Programs
1383168807,1383169307,500,All Programs
1383170696,1383171234,538,All Programs
1383172733,1383173046,313,All Programs
1383207133,1383210268,3135,All Programs
1383214359,1383215080,721,All Programs
1383218246,1383219612,1366,All Programs
1383226072,1383226144,72,All Programs
1383229802,1383230508,706,All Programs
1383236051,1383240966,4915,All Programs
1383248133,1383250448,2315,All Programs
1383252078,1383252545,467,All Programs
1383254441,1383254935,494,All Programs
1383256594,1383256996,402,All Programs
1383258018,1383258460,442,All Programs
1383260668,1383260874,206,All Programs
1383299398,1383300739,1341,All Programs
1383303641,1383303767,126,All Programs
1383306471,1383312403,5932,All Programs
1383318127,1383318795,668,All Programs
1383328536,1383331028,2492,All Programs
1383333600,1383333971,371,All Programs
1383336000,1383336293,293,All Programs
1383339262,1383339810,548,All Programs
1383342334,1383342515,181,All Programs
1383346112,1383346531,419,All Programs
1383348060,1383349922,1862,All Programs
1383376257,1383376395,138,All Programs
1383380940,1383381365,425,All Programs
1383384296,1383384381,85,All Programs
1383387189,1383392709,5520,All Programs
1383395426,1383395503,77,All Programs
1383396975,1383397425,450,All Programs
1383398537,1383401493,2956,All Programs
1383403382,1383403630,248,All Programs
1383406659,1383406932,273,All Programs
1383410678,1383411032,354,All Programs
1383413950,1383414426,476,All Programs
1383419862,1383422617,2755,All Programs
1383423782,1383424035,253,All Programs
1383425182,1383425479,297,All Programs
1383427461,1383428098,637,All Programs
1383429267,1383429811,544,All Programs
1383430835,1383431060,225,All Programs
1383432986,1383433591,605,All Programs
1383469308,1383472377,3069,All Programs
1383474359,1383478736,4377,All Programs
1383483499,1383483824,325,All Programs
1383487155,1383487401,246,All Programs
1383491794,1383492256,462,All Programs
1383497500,1383497810,310,All Programs
1383499596,1383500059,463,All Programs
1383503065,1383503519,454,All Programs
1383504759,1383505049,290,All Programs
1383507441,1383507803,362,All Programs
1383513920,1383514321,401,All Programs
1383515880,1383516320,440,All Programs
1383544857,1383545006,149,All Programs
1383578982,1383579775,793,All Programs
1383581150,1383587330,6180,All Programs
1383590160,1383590375,215,All Programs
1383592884,1383593435,551,All Programs
1383597000,1383597085,85,All Programs
1383601238,1383603027,1789,All Programs
1383609480,1383609555,75,All Programs
1383616014,1383616090,76,All Programs
1383622548,1383622623,75,All Programs
1383629080,1383629157,77,All Programs
1383631724,1383633135,1411,All Programs
1383671658,1383675061,3403,All Programs
1383679290,1383679499,209,All Programs
1383681716,1383687762,6046,All Programs
1383721271,1383721367,96,All Programs
1383725598,1383727094,1496,All Programs
1383751786,1383752300,514,All Programs
1383753874,1383761791,7917,All Programs
1383763778,1383764956,1178,All Programs
1383768060,1383768436,376,All Programs
1383769964,1383770148,184,All Programs
1383772271,1383772350,79,All Programs
1383774483,1383774948,465,All Programs
1383775951,1383776313,362,All Programs
1383807661,1383808010,349,All Programs
1383842812,1383843180,368,All Programs
1383844513,1383862741,18228,All Programs
1383864575,1383865697,1122,All Programs
1383894945,1383895265,320,All Programs
1383901192,1383901483,291,All Programs
1383902837,1383905093,2256,All Programs
1383911547,1383911622,75,All Programs
1383912688,1383912805,117,All Programs
1383919256,1383919335,79,All Programs
1383925791,1383925869,78,All Programs
1383932325,1383932403,78,All Programs
1383938860,1383938938,78,All Programs
1383940620,1383941769,1149,All Programs
1383944014,1383947027,3013,All Programs
1383950035,1383955200,5165,All Programs
1383955200,1383956145,945,All Programs
1383990875,1383994801,3926,All Programs
1383999559,1384001842,2283,All Programs
1384004991,1384005036,45,All Programs
1384010760,1384011380,620,All Programs
1384017841,1384017910,69,All Programs
1384024377,1384024451,74,All Programs
1384025665,1384028342,2677,All Programs
1384029959,1384030401,442,All Programs
1384033850,1384034088,238,All Programs
1384036414,1384040544,4130,All Programs
1384074018,1384075847,1829,All Programs
1384077554,1384080051,2497,All Programs
1384092631,1384092837,206,All Programs
1384094578,1384095552,974,All Programs
1384102013,1384102083,70,All Programs
1384108547,1384110065,1518,All Programs
1384113294,1384113359,65,All Programs
1384117200,1384117476,276,All Programs
1384118969,1384119378,409,All Programs
1384120974,1384121577,603,All Programs
1384123496,1384123760,264,All Programs
1384124954,1384125180,226,All Programs
1384150433,1384150623,190,All Programs
1384184210,1384185857,1647,All Programs
1384189251,1384190412,1161,All Programs
1384192980,1384193233,253,All Programs
1384205928,1384206068,140,All Programs
1384236532,1384236616,84,All Programs
1384273721,1384276228,2507,All Programs
1384277385,1384282226,4841,All Programs
1384286057,1384286223,166,All Programs
1384289148,1384290184,1036,All Programs
1384292871,1384294378,1507,All Programs
1384323404,1384323478,74,All Programs
1384327380,1384327451,71,All Programs
1384357735,1384363419,5684,All Programs
1384366332,1384367024,692,All Programs
1384379782,1384380032,250,All Programs
1384411726,1384411879,153,All Programs
1384416616,1384417198,582,All Programs
1384423659,1384423727,68,All Programs
1384430191,1384430261,70,All Programs
1384436726,1384436796,70,All Programs
1384443260,1384443335,75,All Programs
1384449319,1384451507,2188,All Programs
1384454910,1384456156,1246,All Programs
1384459277,1384461725,2448,All Programs
1384464297,1384468078,3781,All Programs
1384470717,1384471018,301,All Programs
1384499501,1384500193,692,All Programs
1384504980,1384506542,1562,All Programs
1384522118,1384523181,1063,All Programs
1384524255,1384527697,3442,All Programs
1384528726,1384540938,12212,All Programs
1384542322,1384543442,1120,All Programs
1384548792,1384549007,215,All Programs
1384550296,1384550872,576,All Programs
1384552221,1384552630,409,All Programs
1384554034,1384555704,1670,All Programs
1384589441,1384590473,1032,All Programs
1384596116,1384596254,138,All Programs
1384600636,1384605797,5161,All Programs
1384610785,1384612924,2139,All Programs
1384619385,1384619464,79,All Programs
1384625924,1384625998,74,All Programs
1384632459,1384632536,77,All Programs
1384635284,1384635838,554,All Programs
1384641633,1384642179,546,All Programs
1384677623,1384679957,2334,All Programs
1384682728,1384683450,722,All Programs
1384691151,1384691613,462,All Programs
1384693068,1384693260,192,All Programs
1384694490,1384694893,403,All Programs
1384699177,1384699681,504,All Programs
1384700709,1384705505,4796,All Programs
1384714294,1384714450,156,All Programs
1384716960,1384717343,383,All Programs
1384724177,1384724725,548,All Programs
1384726168,1384726427,259,All Programs
1384727529,1384727653,124,All Programs
1384734109,1384734184,75,All Programs
1384740642,1384740715,73,All Programs
1384747176,1384747249,73,All Programs
1384753708,1384754593,885,All Programs
1384759134,1384759313,179,All Programs
1384796460,1384802889,6429,All Programs
1384806474,1384807994,1520,All Programs
1384810843,1384811085,242,All Programs
1384812144,1384812865,721,All Programs
1384842354,1384843100,746,All Programs
1384844638,1384844776,138,All Programs
1384848300,1384848363,63,All Programs
1384849368,1384851541,2173,All Programs
1384853030,1384853206,176,All Programs
1384859664,1384859735,71,All Programs
1384866197,1384866270,73,All Programs
1384872732,1384872804,72,All Programs
1384879266,1384879338,72,All Programs
1384880945,1384885027,4082,All Programs
1384887478,1384888922,1444,All Programs
1384890636,1384891223,587,All Programs
1384892314,1384895237,2923,All Programs
1384897301,1384897487,186,All Programs
1384898717,1384899019,302,All Programs
1384927732,1384927860,128,All Programs
1384928990,1384929112,122,All Programs
1384931340,1384931554,214,All Programs
1384964777,1384965361,584,All Programs
1384967418,1384972506,5088,All Programs
1384974867,1384975128,261,All Programs
1384977427,1384977855,428,All Programs
1384981488,1384983148,1660,All Programs
1384985248,1384985585,337,All Programs
1385015562,1385015700,138,All Programs
1385022001,1385023339,1338,All Programs
1385054100,1385054192,92,All Programs
1385059865,1385060966,1101,All Programs
1385065603,1385065653,50,All Programs
1385070337,1385070498,161,All Programs
1385072895,1385072991,96,All Programs
1385102226,1385102474,248,All Programs
1385112425,1385113596,1171,All Programs
1385126545,1385127496,951,All Programs
1385133950,1385134035,85,All Programs
1385137613,1385137694,81,All Programs
1385138976,1385139451,475,All Programs
1385143288,1385148627,5339,All Programs
1385152931,1385158848,5917,All Programs
1385161620,1385161774,154,All Programs
1385193765,1385196480,2715,All Programs
1385202933,1385203010,77,All Programs
1385209466,1385209550,84,All Programs
1385213127,1385213206,79,All Programs
1385219663,1385219749,86,All Programs
1385223326,1385223406,80,All Programs
1385225686,1385226017,331,All Programs
1385230960,1385231444,484,All Programs
1385234168,1385234536,368,All Programs
1385236469,1385236907,438,All Programs
1385239493,1385240868,1375,All Programs
1385242912,1385243521,609,All Programs
1385244617,1385245090,473,All Programs
1385247158,1385247360,202,All Programs
1385281594,1385282449,855,All Programs
1385286751,1385290006,3255,All Programs
1385292810,1385293711,901,All Programs
1385308523,1385308696,173,All Programs
1385317487,1385320575,3088,All Programs
1385322360,1385326831,4471,All Programs
1385330257,1385332127,1870,All Programs
1385363941,1385364076,135,All Programs
1385385311,1385386935,1624,All Programs
1385388129,1385388960,831,All Programs
1385391544,1385391691,147,All Programs
1385398361,1385400991,2630,All Programs
1385416875,1385418316,1441,All Programs
1385449258,1385450447,1189,All Programs
1385483941,1385485696,1755,All Programs
1385487370,1385487840,470,All Programs
1385494330,1385494395,65,All Programs
1385498010,1385499226,1216,All Programs
1385501760,1385502151,391,All Programs
1385504575,1385505452,877,All Programs
1385571537,1385572156,619,All Programs
1385573189,1385573568,379,All Programs
1385582820,1385587276,4456,All Programs
1385591634,1385591880,246,All Programs
1385622645,1385622856,211,All Programs
1385625328,1385627816,2488,All Programs
1385634300,1385634331,31,All Programs
1385640822,1385640871,49,All Programs
1385647357,1385647412,55,All Programs
1385653891,1385653936,45,All Programs
1385658631,1385660147,1516,All Programs
1385668976,1385672251,3275,All Programs
1385676368,1385677892,1524,All Programs
1385684374,1385684431,57,All Programs
1385690925,1385690956,31,All Programs
1385697443,1385697496,53,All Programs
1385703978,1385704020,42,All Programs
1385708677,1385708731,54,All Programs
1385718751,1385720077,1326,All Programs
1385736000,1385736481,481,All Programs
1385743687,1385745855,2168,All Programs
1385759290,1385763736,4446,All Programs
1385765174,1385765251,77,All Programs
1385800302,1385800667,365,All Programs
1385810400,1385815440,5040,All Programs
1385817669,1385818839,1170,All Programs
1385824114,1385826564,2450,All Programs
1385833858,1385837511,3653,All Programs
1385896181,1385901765,5584,All Programs
1385926526,1385926576,50,All Programs
1385934068,1385934255,187,All Programs
1385966204,1385966311,107,All Programs
1385968606,1385968980,374,All Programs
1385986040,1385990428,4388,All Programs
1386000597,1386005948,5351,All Programs
1386012398,1386012478,80,All Programs
1386014640,1386015230,590,All Programs
1386017606,1386017640,34,All Programs
1386020133,1386021767,1634,All Programs
1386053078,1386053267,189,All Programs
1386088762,1386088847,85,All Programs
1386090864,1386092071,1207,All Programs
1386101294,1386104341,3047,All Programs
1386106522,1386106636,114,All Programs
1386108225,1386108632,407,All Programs
1386141668,1386141751,83,All Programs
1386158400,1386163372,4972,All Programs
1386169832,1386169904,72,All Programs
1386176318,1386178390,2072,All Programs
1386187540,1386188328,788,All Programs
1386192378,1386192527,149,All Programs
1386196196,1386196260,64,All Programs
1386225009,1386225092,83,All Programs
1386229380,1386233026,3646,All Programs
1386263430,1386268620,5190,All Programs
1386273410,1386273827,417,All Programs
1386274962,1386279478,4516,All Programs
1386281682,1386281918,236,All Programs
1386288376,1386288447,71,All Programs
1386294910,1386294981,71,All Programs
1386301444,1386301514,70,All Programs
1386307978,1386308049,71,All Programs
1386312041,1386312407,366,All Programs
1386314451,1386315145,694,All Programs
1386318987,1386319429,442,All Programs
1386320447,1386322013,1566,All Programs
1386336290,1386336521,231,All Programs
1386338448,1386338856,408,All Programs
1386538551,1386539160,609,All Programs
1386541235,1386541440,205,All Programs
1386572384,1386573993,1609,All Programs
1386578071,1386581130,3059,All Programs
1386604680,1386610178,5498,All Programs
1386616631,1386616705,74,All Programs
1386619798,1386619928,130,All Programs
1386622289,1386622514,225,All Programs
1386625015,1386625323,308,All Programs
1386627595,1386628716,1121,All Programs
1386662532,1386663222,690,All Programs
1386668164,1386669197,1033,All Programs
1386681900,1386682755,855,All Programs
1386685254,1386686349,1095,All Programs
1386693975,1386696016,2041,All Programs
1386708032,1386708489,457,All Programs
1386713158,1386713364,206,All Programs
1386746361,1386746772,411,All Programs
1386763605,1386767783,4178,All Programs
1386774238,1386774312,74,All Programs
1386780772,1386783081,2309,All Programs
1386792720,1386793169,449,All Programs
1386797066,1386798022,956,All Programs
1386832620,1386832712,92,All Programs
1386862358,1386867514,5156,All Programs
1386868588,1386869703,1115,All Programs
1386880295,1386884528,4233,All Programs
1386888029,1386888272,243,All Programs
1386894729,1386894799,70,All Programs
1386901262,1386901332,70,All Programs
1386907797,1386907866,69,All Programs
1386914330,1386914401,71,All Programs
1386919500,1386919788,288,All Programs
1386924585,1386924713,128,All Programs
1386928271,1386929265,994,All Programs
1386945938,1386946554,616,All Programs
1386948720,1386949001,281,All Programs
1386950717,1386965802,15085,All Programs
1386967120,1386967140,20,All Programs
1386968221,1386968996,775,All Programs
1386973140,1386973729,589,All Programs
1386977684,1386977813,129,All Programs
1387009140,1387012783,3643,All Programs
1387016558,1387017415,857,All Programs
1387018968,1387019389,421,All Programs
1387021964,1387029520,7556,All Programs
1387031042,1387043356,12314,All Programs
1387047807,1387048147,340,All Programs
1387050955,1387052775,1820,All Programs
1387054169,1387054847,678,All Programs
1387056225,1387056680,455,All Programs
1387057950,1387058456,506,All Programs
1387059986,1387060592,606,All Programs
1387061783,1387063104,1321,All Programs
1387099922,1387099998,76,All Programs
1387103249,1387119531,16282,All Programs
1387120597,1387120729,132,All Programs
1387125411,1387125768,357,All Programs
1387129014,1387129645,631,All Programs
1387131691,1387131840,149,All Programs
1387133284,1387133782,498,All Programs
1387136233,1387137679,1446,All Programs
1387139424,1387139905,481,All Programs
1387142686,1387144855,2169,All Programs
1387177557,1387177941,384,All Programs
